% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.147	1	0	0	2	115	1	0	1	12	14	1	0	3	2629
1.148	1	0	0	2	115	2	0	1	12	13	1	0	3	2629
1.149	1	0	0	2	115	3	0	1	12	12	1	0	3	2629
1.15	1	0	0	2	115	4	0	12	1	11	1	0	3	216
1.152	1	0	0	2	115	6	0	1	11	15	1	0	3	2409
1.153	1	0	0	2	115	7	0	1	12	14	1	0	3	2629
1.154	1	0	0	2	115	8	0	1	12	13	1	0	3	2629
1.163	1	0	0	2	116	7	0	12	1	15	1	0	3	216
1.169	1	0	0	2	117	3	0	1	12	15	1	0	3	2629
1.17	1	0	0	2	117	4	0	1	12	14	1	0	3	2629
1.171	1	0	0	2	117	5	0	1	12	13	1	0	3	2629
1.172	1	0	0	2	117	6	0	1	12	12	1	0	3	2629
1.173	1	0	0	2	117	7	0	12	1	11	1	0	3	216
1.175	1	0	0	2	117	9	0	1	12	15	1	0	3	2629
1.176	1	0	0	2	118	0	0	1	12	14	1	0	3	2629
1.177	1	0	0	2	118	1	0	1	12	13	1	0	3	2629
1.186	1	0	0	2	119	0	0	12	1	15	1	0	3	216
1.192	1	0	0	2	119	6	0	1	12	15	1	0	3	2629
1.193	1	0	0	2	119	7	0	1	11	14	1	0	3	2409
1.194	1	0	0	2	119	8	0	1	12	13	1	0	3	2629
1.195	1	0	0	2	119	9	0	1	12	12	1	0	3	2629
1.196	1	0	0	2	120	0	0	10	2	11	1	0	3	436
1.198	1	0	0	2	120	2	0	1	12	15	1	0	3	2629
1.199	1	0	0	2	120	3	0	1	12	14	1	0	3	2629
1.2	1	0	0	2	120	4	0	1	12	13	1	0	3	2629
1.203	1	0	0	3	120	7	0	12	1	15	1	0	0	114
1.209	1	0	0	1	121	3	0	11	1	15	1	0	0	114
1.209	1	0	0	2	121	3	0	12	1	15	1	0	3	216
1.214	1	0	0	1	121	8	0	12	1	15	0	1	0	114
1.215	1	0	0	2	121	9	0	1	12	15	1	0	3	2629
1.216	1	0	0	2	122	0	0	1	12	14	1	0	3	2629
1.217	1	0	0	2	122	1	0	1	11	13	1	0	3	2409
1.217	1	0	0	3	122	1	0	12	1	15	1	0	6	436
1.218	1	0	0	2	122	2	0	1	12	12	1	0	3	2629
1.219	1	0	0	2	122	3	0	11	2	11	1	0	3	436
1.22	1	0	0	1	122	4	0	1	12	15	1	0	0	1404
1.221	1	0	0	1	122	5	0	1	6	14	1	0	0	700
1.221	1	0	0	2	122	5	0	7	6	15	1	0	3	1316
1.222	1	0	0	1	122	6	0	1	6	13	1	0	0	700
1.222	1	0	0	2	122	6	0	7	6	14	1	0	3	1316
1.223	1	0	0	1	122	7	0	1	4	12	1	0	0	466
1.223	1	0	0	2	122	7	0	5	4	13	1	0	3	876
1.223	1	0	0	3	122	7	0	9	4	15	1	0	6	1752
1.224	1	0	0	1	122	8	0	1	6	11	1	0	0	700
1.224	1	0	0	3	122	8	0	7	6	14	1	0	6	2629
1.225	1	0	0	1	122	9	0	1	12	15	0	1	0	1404
1.226	1	0	0	3	123	0	0	1	6	13	1	0	6	2629
1.226	1	0	0	1	123	0	0	7	6	14	0	1	0	700
1.227	1	0	0	3	123	1	0	1	6	12	1	0	6	2629
1.227	1	0	0	1	123	1	0	7	6	13	0	1	0	700
1.228	1	0	0	1	123	2	0	1	9	12	1	0	0	1052
1.228	1	0	0	3	123	2	0	10	3	15	1	0	6	1316
1.229	1	0	0	3	123	3	0	1	6	14	1	0	6	2629
1.229	1	0	0	1	123	3	0	7	6	11	0	1	0	700
1.23	1	0	0	1	123	4	0	1	6	15	1	0	0	700
1.23	1	0	0	3	123	4	0	7	6	11	1	0	6	2629
1.231	1	0	0	1	123	5	0	1	6	14	1	0	0	700
1.231	1	0	0	3	123	5	0	7	6	13	1	0	6	2629
1.232	1	0	0	1	123	6	0	1	10	13	1	0	0	1169
1.232	1	0	0	3	123	6	0	11	1	12	1	0	6	436
1.233	1	0	0	1	123	7	0	4	9	12	0	1	0	1052
1.234	1	0	0	1	123	8	0	1	12	11	1	0	0	1404
1.235	1	0	0	1	123	9	0	7	6	15	0	1	0	700
1.236	1	0	0	1	124	0	0	7	6	14	0	1	0	700
1.237	1	0	0	1	124	1	0	3	10	13	0	1	0	1169
1.238	1	0	0	1	124	2	0	4	9	12	1	0	0	1052
1.239	1	0	0	1	124	3	0	1	12	11	0	1	0	1404
1.241	1	0	0	3	124	5	0	12	1	15	1	0	6	436
1.243	1	0	0	1	124	7	0	4	9	12	0	1	0	1052
1.246	1	0	0	1	125	0	0	12	1	15	1	0	0	114
1.247	1	0	0	3	125	1	0	1	11	15	1	0	6	4818
1.248	1	0	0	3	125	2	0	1	12	14	1	0	6	5258
1.249	1	0	0	1	125	3	0	1	10	14	1	0	0	1169
1.249	1	0	0	3	125	3	0	11	2	13	1	0	6	876
1.25	1	0	0	1	125	4	0	1	12	13	1	0	0	1404
1.251	1	0	0	1	125	5	0	12	1	15	0	1	0	114
1.252	1	0	0	1	125	6	0	1	6	12	1	0	0	700
1.252	1	0	0	3	125	6	0	7	6	15	1	0	6	2629
1.253	1	0	0	1	125	7	0	1	6	11	1	0	0	700
1.253	1	0	0	3	125	7	0	7	6	14	1	0	6	2629
1.254	1	0	0	1	125	8	0	3	10	14	0	1	0	1169
1.255	1	0	0	1	125	9	0	1	12	13	0	1	0	1404
1.257	1	0	0	1	126	1	0	7	6	12	0	1	0	700
1.258	1	0	0	1	126	2	0	6	6	11	0	1	0	700
1.259	1	0	0	1	126	3	0	1	12	15	1	0	0	1404
1.26	1	0	0	1	126	4	0	1	12	14	1	0	0	1404
1.261	1	0	0	1	126	5	0	1	12	13	1	0	0	1404
1.262	1	0	0	1	126	6	0	6	6	12	1	0	0	700
1.262	1	0	0	3	126	6	0	12	1	15	1	0	6	436
1.263	1	0	0	1	126	7	0	1	12	11	1	0	0	1404
1.264	1	0	0	1	126	8	0	1	12	15	0	1	0	1404
1.265	1	0	0	1	126	9	0	1	12	14	0	1	0	1404
1.266	1	0	0	1	127	0	0	1	12	13	0	1	0	1404
1.267	1	0	0	1	127	1	0	7	6	12	0	1	0	700
1.268	1	0	0	1	127	2	0	1	12	11	0	1	0	1404
1.269	1	0	0	1	127	3	0	1	6	15	1	0	0	700
1.269	1	0	0	3	127	3	0	7	6	15	1	0	6	2629
1.27	1	0	0	3	127	4	0	1	12	14	1	0	6	5258
1.271	1	0	0	3	127	5	0	6	7	13	1	0	6	3066
1.274	1	0	0	1	127	8	0	7	6	15	0	1	0	700
1.275	1	0	0	1	127	9	0	1	1	14	1	0	0	114
1.275	1	0	0	3	127	9	0	2	11	15	1	0	6	4818
1.276	1	0	0	3	128	0	0	7	5	14	1	0	6	2192
1.28	1	0	0	1	128	4	0	12	1	14	0	1	0	114
1.281	1	0	0	1	128	5	0	1	12	15	1	0	0	1404
1.282	1	0	0	1	128	6	0	7	6	13	1	0	0	700
1.284	1	0	0	3	128	8	0	12	1	15	1	0	6	436
1.285	1	0	0	1	128	9	0	12	1	14	0	2	0	114
1.286	1	0	0	1	129	0	0	1	12	15	0	1	0	1404
1.287	1	0	0	1	129	1	0	7	6	13	0	1	0	700
1.29	1	0	0	3	129	4	0	1	12	15	1	0	6	5258
1.291	1	0	0	1	129	5	0	1	6	15	1	0	0	700
1.291	1	0	0	3	129	5	0	7	6	14	1	0	6	2629
1.292	1	0	0	1	129	6	0	1	11	14	1	0	0	1286
1.293	1	0	0	1	129	7	0	1	6	13	1	0	0	700
1.293	1	0	0	3	129	7	0	7	6	13	1	0	6	2629
1.294	1	0	0	1	129	8	0	1	11	12	1	0	0	1286
1.294	1	0	0	3	129	8	0	12	1	12	1	0	6	436
1.295	1	0	0	1	129	9	0	1	12	11	1	0	0	1404
1.296	1	0	0	3	130	0	0	1	6	15	1	0	6	2629
1.296	1	0	0	1	130	0	0	7	6	15	0	1	0	700
1.297	1	0	0	3	130	1	0	1	1	14	1	0	6	436
1.297	1	0	0	1	130	1	0	2	11	14	0	1	0	1286
1.298	1	0	0	3	130	2	0	3	4	13	1	0	6	1752
1.298	1	0	0	1	130	2	0	7	6	13	0	1	0	700
1.299	1	0	0	1	130	3	0	2	11	12	0	1	0	1286
1.3	1	0	0	1	130	4	0	1	12	11	0	1	0	1404
1.301	1	0	0	1	130	5	0	1	12	15	1	0	0	1404
1.302	1	0	0	1	130	6	0	1	12	14	1	0	0	1404
1.303	1	0	0	1	130	7	0	1	11	13	1	0	0	1286
1.303	1	0	0	4	130	7	0	12	1	15	1	0	0	114
1.304	1	0	0	1	130	8	0	1	12	12	1	0	0	1404
1.305	1	0	0	1	130	9	0	1	12	11	1	0	0	1404
1.306	1	0	0	1	131	0	0	1	12	15	0	1	0	1404
1.307	1	0	0	1	131	1	0	1	12	14	0	1	0	1404
1.308	1	0	0	3	131	2	0	1	1	15	1	0	6	436
1.308	1	0	0	1	131	2	0	2	11	13	0	1	0	1286
1.309	1	0	0	1	131	3	0	1	12	12	0	1	0	1404
1.31	1	0	0	1	131	4	0	1	12	11	0	1	0	1404
1.311	1	0	0	1	131	5	0	1	12	15	1	0	0	1404
1.313	1	0	0	3	131	7	0	1	12	15	1	0	6	5258
1.314	1	0	0	3	131	8	0	1	12	14	1	0	6	5258
1.315	1	0	0	3	131	9	0	12	1	13	1	0	6	436
1.316	1	0	0	1	132	0	0	1	12	15	0	1	0	1404
1.319	1	0	0	3	132	3	0	1	12	14	0	1	6	5258
1.32	1	0	0	1	132	4	0	1	1	14	1	0	0	114
1.32	1	0	0	3	132	4	0	2	10	15	1	0	5	3505
1.32	1	0	0	4	132	4	0	12	1	15	1	0	0	114
1.322	1	0	0	1	132	6	0	1	12	15	1	0	0	1404
1.323	1	0	0	1	132	7	0	7	6	13	1	0	0	700
1.325	1	0	0	1	132	9	0	12	1	14	0	1	0	114
1.326	1	0	0	4	133	0	0	1	12	15	1	0	0	1404
1.327	1	0	0	4	133	1	0	1	11	14	1	0	0	1286
1.328	1	0	0	1	133	2	0	1	12	15	0	1	0	1404
1.329	1	0	0	1	133	3	0	1	1	12	1	0	0	114
1.329	1	0	0	4	133	3	0	2	11	13	1	0	0	1286
1.33	1	0	0	4	133	4	0	1	12	12	1	0	0	1404
1.331	1	0	0	1	133	5	0	1	6	14	1	0	0	700
1.331	1	0	0	4	133	5	0	7	6	15	1	0	0	700
1.332	1	0	0	1	133	6	0	1	6	11	1	0	0	700
1.332	1	0	0	4	133	6	0	7	6	14	1	0	0	700
1.333	1	0	0	1	133	7	0	1	6	15	1	0	0	700
1.333	1	0	0	4	133	7	0	7	6	11	1	0	0	700
1.334	1	0	0	4	133	8	0	1	11	13	1	0	0	1286
1.334	1	0	0	1	133	8	0	12	1	12	0	1	0	114
1.335	1	0	0	1	133	9	0	1	6	10	1	0	0	700
1.335	1	0	0	4	133	9	0	7	6	12	1	0	0	700
1.336	1	0	0	4	134	0	0	1	6	15	1	0	0	700
1.336	1	0	0	1	134	0	0	7	6	14	0	1	0	700
1.337	1	0	0	4	134	1	0	1	6	14	1	0	0	700
1.337	1	0	0	1	134	1	0	7	6	11	0	1	0	700
1.338	1	0	0	4	134	2	0	1	5	11	1	0	0	583
1.338	1	0	0	1	134	2	0	6	6	15	0	1	0	700
1.339	1	0	0	1	134	3	0	1	6	12	1	0	0	700
1.339	1	0	0	4	134	3	0	7	6	13	1	0	0	700
1.34	1	0	0	4	134	4	0	1	6	12	1	0	0	700
1.34	1	0	0	1	134	4	0	7	6	10	0	1	0	700
1.341	1	0	0	1	134	5	0	1	11	14	1	0	0	1286
1.341	1	0	0	4	134	5	0	12	1	15	1	0	0	114
1.342	1	0	0	1	134	6	0	1	12	13	1	0	0	1404
1.343	1	0	0	1	134	7	0	1	12	15	1	0	0	1404
1.344	1	0	0	1	134	8	0	7	6	12	0	1	0	700
1.345	1	0	0	1	134	9	0	1	12	11	1	0	0	1404
1.346	1	0	0	1	135	0	0	2	11	14	0	1	0	1286
1.347	1	0	0	1	135	1	0	1	12	13	1	0	0	1404
1.348	1	0	0	1	135	2	0	1	12	15	0	1	0	1404
1.349	1	0	0	1	135	3	0	1	12	12	1	0	0	1404
1.35	1	0	0	1	135	4	0	1	12	11	0	1	0	1404
1.351	1	0	0	1	135	5	0	1	12	14	1	0	0	1404
1.352	1	0	0	1	135	6	0	1	12	13	0	1	0	1404
1.353	1	0	0	1	135	7	0	1	11	15	1	0	0	1286
1.354	1	0	0	1	135	8	0	1	12	12	0	1	0	1404
1.355	1	0	0	4	135	9	0	12	1	15	1	0	0	114
1.357	1	0	0	1	136	1	0	1	12	14	0	1	0	1404
1.358	1	0	0	1	136	2	0	2	11	15	0	1	0	1286
1.361	1	0	0	4	136	5	0	1	12	15	1	0	0	1404
1.362	1	0	0	4	136	6	0	1	12	14	1	0	0	1404
1.363	1	0	0	1	136	7	0	1	1	15	1	0	0	114
1.363	1	0	0	4	136	7	0	2	11	13	1	0	0	1286
1.364	1	0	0	1	136	8	0	1	6	14	1	0	0	700
1.364	1	0	0	4	136	8	0	7	6	12	1	0	0	700
1.365	1	0	0	1	136	9	0	1	6	13	1	0	0	700
1.365	1	0	0	4	136	9	0	7	6	11	1	0	0	700
1.366	1	0	0	1	137	0	0	1	6	12	1	0	0	700
1.366	1	0	0	4	137	0	0	7	6	15	1	0	0	700
1.367	1	0	0	1	137	1	0	1	6	11	1	0	0	700
1.367	1	0	0	4	137	1	0	7	6	14	1	0	0	700
1.368	1	0	0	4	137	2	0	1	11	13	1	0	0	1286
1.368	1	0	0	1	137	2	0	12	1	15	0	1	0	114
1.369	1	0	0	4	137	3	0	1	6	12	1	0	0	700
1.369	1	0	0	1	137	3	0	7	6	14	0	1	0	700
1.37	1	0	0	4	137	4	0	1	6	11	1	0	0	700
1.37	1	0	0	1	137	4	0	7	6	13	0	1	0	700
1.371	1	0	0	4	137	5	0	1	6	15	1	0	0	700
1.371	1	0	0	1	137	5	0	7	6	12	0	1	0	700
1.372	1	0	0	4	137	6	0	1	5	14	1	0	0	583
1.372	1	0	0	1	137	6	0	6	6	11	0	1	0	700
1.373	1	0	0	1	137	7	0	1	6	15	1	0	0	700
1.373	1	0	0	4	137	7	0	7	6	13	1	0	0	700
1.374	1	0	0	1	137	8	0	1	1	14	1	0	0	114
1.374	1	0	0	4	137	8	0	2	11	12	1	0	0	1286
1.375	1	0	0	1	137	9	0	5	1	13	1	0	0	114
1.375	1	0	0	4	137	9	0	6	7	11	1	0	0	817
1.376	1	0	0	1	138	0	0	12	1	12	1	0	0	114
1.377	1	0	0	1	138	1	0	12	1	11	1	0	0	114
1.378	1	0	0	1	138	2	0	7	6	15	0	1	0	700
1.379	1	0	0	1	138	3	0	12	1	14	0	1	0	114
1.38	1	0	0	1	138	4	0	12	1	13	0	1	0	114
1.381	1	0	0	1	138	5	0	12	1	12	0	1	0	114
1.382	1	0	0	1	138	6	0	12	1	11	0	1	0	114
1.383	1	0	0	1	138	7	0	12	1	15	1	0	0	114
1.384	1	0	0	1	138	8	0	1	11	14	1	0	0	1286
1.384	1	0	0	4	138	8	0	12	1	15	1	0	0	114
1.385	1	0	0	1	138	9	0	12	1	13	0	2	0	114
1.386	1	0	0	1	139	0	0	1	12	12	1	0	0	1404
1.387	1	0	0	1	139	1	0	1	12	11	1	0	0	1404
1.388	1	0	0	1	139	2	0	12	1	15	0	1	0	114
1.389	1	0	0	1	139	3	0	2	11	14	0	1	0	1286
1.39	1	0	0	1	139	4	0	1	6	13	1	0	0	700
1.39	1	0	0	4	139	4	0	7	6	15	1	0	0	700
1.391	1	0	0	1	139	5	0	1	12	12	0	1	0	1404
1.392	1	0	0	1	139	6	0	1	6	10	1	0	0	700
1.392	1	0	0	4	139	6	0	7	5	14	1	0	0	583
1.393	1	0	0	1	139	7	0	1	12	11	0	1	0	1404
1.394	1	0	0	1	139	8	0	1	6	14	1	0	0	700
1.394	1	0	0	4	139	8	0	7	6	13	1	0	0	700
1.395	1	0	0	4	139	9	0	1	6	15	1	0	0	700
1.395	1	0	0	1	139	9	0	7	6	13	0	1	0	700
1.396	1	0	0	1	140	0	0	1	6	12	1	0	0	700
1.396	1	0	0	4	140	0	0	7	6	12	1	0	0	700
1.397	1	0	0	4	140	1	0	1	6	14	1	0	0	700
1.397	1	0	0	1	140	1	0	7	6	10	0	1	0	700
1.398	1	0	0	1	140	2	0	1	6	11	1	0	0	700
1.398	1	0	0	4	140	2	0	7	6	11	1	0	0	700
1.399	1	0	0	4	140	3	0	1	6	13	1	0	0	700
1.399	1	0	0	1	140	3	0	7	6	14	0	1	0	700
1.4	1	0	0	1	140	4	0	1	6	13	1	0	0	700
1.4	1	0	0	4	140	4	0	7	6	15	1	0	0	700
1.401	1	0	0	4	140	5	0	1	6	12	1	0	0	700
1.401	1	0	0	1	140	5	0	7	6	12	0	1	0	700
1.402	1	0	0	1	140	6	0	1	6	10	1	0	0	700
1.402	1	0	0	4	140	6	0	7	6	14	1	0	0	700
1.403	1	0	0	4	140	7	0	1	6	11	1	0	0	700
1.403	1	0	0	1	140	7	0	7	6	11	0	1	0	700
1.403	3	0	0	1	140	7	0	12	1	15	1	0	0	114
1.404	1	0	0	1	140	8	0	1	6	14	1	0	0	700
1.404	1	0	0	4	140	8	0	7	6	13	1	0	0	700
1.405	1	0	0	4	140	9	0	1	6	15	1	0	0	700
1.405	1	0	0	1	140	9	0	7	6	13	0	1	0	700
1.406	1	0	0	1	141	0	0	1	6	15	1	0	0	700
1.406	1	0	0	4	141	0	0	7	6	12	1	0	0	700
1.407	1	0	0	4	141	1	0	1	5	14	1	0	0	583
1.407	1	0	0	1	141	1	0	6	6	10	0	1	0	700
1.408	1	0	0	1	141	2	0	1	6	12	1	0	0	700
1.408	1	0	0	4	141	2	0	7	6	11	1	0	0	700
1.409	1	0	0	4	141	3	0	1	6	13	1	0	0	700
1.409	1	0	0	1	141	3	0	7	6	14	0	1	0	700
1.41	1	0	0	1	141	4	0	1	7	13	1	0	0	817
1.41	1	0	0	4	141	4	0	8	5	15	1	0	0	583
1.413	1	0	0	1	141	7	0	7	6	12	0	1	0	700
1.414	1	0	0	1	141	8	0	7	6	14	0	2	0	700
1.415	1	0	0	1	141	9	0	6	7	13	0	1	0	817
1.417	3	0	0	1	142	1	0	12	1	15	1	0	9	744
1.419	1	0	0	1	142	3	0	11	1	15	1	0	0	114
1.419	1	0	0	4	142	3	0	12	1	15	1	0	0	114
1.42	1	0	0	1	142	4	0	6	7	13	0	2	0	817
1.421	1	0	0	1	142	5	0	1	12	14	1	0	0	1404
1.422	1	0	0	1	142	6	0	7	6	12	1	0	0	700
1.423	3	0	0	1	142	7	0	1	12	15	1	0	8	7709
1.424	1	0	0	1	142	8	0	12	1	15	0	1	0	114
1.424	3	0	0	1	142	8	0	8	5	14	1	0	8	3212
1.425	1	0	0	4	142	9	0	1	12	15	1	0	0	1404
1.426	1	0	0	1	143	0	0	1	12	14	0	1	0	1404
1.427	1	0	0	4	143	1	0	1	6	14	1	0	0	700
1.427	1	0	0	1	143	1	0	7	6	12	0	1	0	700
1.428	1	0	0	1	143	2	0	1	6	13	1	0	0	700
1.428	1	0	0	4	143	2	0	7	6	13	1	0	0	700
1.429	1	0	0	4	143	3	0	1	11	12	1	0	0	1286
1.429	1	0	0	1	143	3	0	12	1	15	0	2	0	114
1.429	3	0	0	1	143	3	0	9	4	15	1	0	8	2570
1.43	1	0	0	1	143	4	0	1	6	11	1	0	0	700
1.43	1	0	0	4	143	4	0	7	6	15	1	0	0	700
1.431	1	0	0	1	143	5	0	1	1	14	1	0	0	114
1.431	1	0	0	4	143	5	0	2	11	11	1	0	0	1286
1.432	1	0	0	4	143	6	0	1	12	14	1	0	0	1404
1.433	1	0	0	1	143	7	0	6	6	13	0	1	0	700
1.434	1	0	0	4	143	8	0	1	12	13	1	0	0	1404
1.434	3	0	0	1	143	8	0	9	4	15	0	1	8	2570
1.435	1	0	0	4	143	9	0	1	6	15	1	0	0	700
1.435	1	0	0	1	143	9	0	7	6	11	0	1	0	700
1.436	1	0	0	4	144	0	0	1	10	12	1	0	0	1169
1.436	1	0	0	1	144	0	0	11	1	14	0	1	0	114
1.437	1	0	0	4	144	1	0	1	12	14	1	0	0	1404
1.437	3	0	0	1	144	1	0	12	1	14	1	0	7	539
1.438	1	0	0	4	144	2	0	1	12	11	1	0	0	1404
1.439	1	0	0	4	144	3	0	1	12	13	1	0	0	1404
1.44	1	0	0	4	144	4	0	6	7	15	1	0	0	817
1.44	3	0	0	1	144	4	0	1	12	15	1	0	8	7709
1.441	1	0	0	4	144	5	0	4	9	12	1	0	0	1052
1.441	3	0	0	1	144	5	0	8	5	13	1	0	8	3212
1.443	3	0	0	1	144	7	0	1	12	14	1	0	8	7709
1.444	3	0	0	1	144	8	0	8	5	12	1	0	8	3212
1.445	3	0	0	1	144	9	0	1	12	15	0	1	8	7709
1.448	1	0	0	4	145	2	0	12	1	15	1	0	0	114
1.454	1	0	0	4	145	8	0	1	12	15	1	0	0	1404
1.455	1	0	0	4	145	9	0	1	12	14	1	0	0	1404
1.456	1	0	0	4	146	0	0	1	12	13	1	0	0	1404
1.457	1	0	0	4	146	1	0	1	12	12	1	0	0	1404
1.458	1	0	0	4	146	2	0	1	12	11	1	0	0	1404
1.459	1	0	0	4	146	3	0	1	12	15	1	0	0	1404
1.459	3	0	0	1	146	3	0	12	1	15	1	0	9	744
1.46	1	0	0	4	146	4	0	1	12	14	1	0	0	1404
1.461	1	0	0	4	146	5	0	1	12	13	1	0	0	1404
1.462	1	0	0	4	146	6	0	1	12	12	1	0	0	1404
1.463	1	0	0	4	146	7	0	1	12	11	1	0	0	1404
1.464	1	0	0	4	146	8	0	1	12	15	1	0	0	1404
1.464	3	0	0	1	146	8	0	12	1	15	0	1	9	744
1.465	1	0	0	4	146	9	0	1	12	14	1	0	0	1404
1.466	1	0	0	4	147	0	0	9	4	13	1	0	0	466
1.47	3	0	0	1	147	4	0	1	12	15	1	0	8	7709
1.471	3	0	0	1	147	5	0	8	5	14	1	0	8	3212
1.476	3	0	0	1	148	0	0	9	4	15	1	0	8	2570
1.485	3	0	0	1	148	9	0	12	1	15	1	0	8	641
1.491	3	0	0	1	149	5	0	1	12	15	1	0	8	7709
1.492	3	0	0	1	149	6	0	8	5	14	1	0	8	3212
1.497	3	0	0	1	150	1	0	9	4	15	1	0	8	2570
1.503	3	0	0	2	150	7	0	12	1	15	1	0	0	114
1.508	1	0	0	1	151	2	0	12	1	15	1	0	0	114
1.51	3	0	0	1	151	4	0	12	1	15	1	0	8	641
1.513	1	0	0	1	151	7	0	11	1	15	0	1	0	114
1.516	3	0	0	1	152	0	0	1	12	15	1	0	8	7709
1.517	3	0	0	1	152	1	0	7	5	14	1	0	8	3212
1.517	3	0	0	2	152	1	0	12	1	15	1	0	28	4030
